,,,,,
Date ,Time,PV gen (kW),Load (kW),"Temp (°C)
",pmaxpu
10/6/2015,5:00:00 AM,0,0.4845251325,16.57,
10/6/2015,6:00:00 AM,0.004,0.5403362801,15.112,
10/6/2015,7:00:00 AM,0.366,0.5419155288,16.264,
10/6/2015,8:00:00 AM,0.852,0.4199774907,17.7,
10/6/2015,9:00:00 AM,1.17,0.355851442,18.575,
10/6/2015,10:00:00 AM,1.648,0.284223979,19.486,
10/6/2015,11:00:00 AM,2.036,0.2067590643,20.556,
10/6/2015,12:00:00 PM,1.983,0.2214268874,20.784,
10/6/2015,1:00:00 PM,1.536,0.2737274826,19.993,
10/6/2015,2:00:00 PM,1.018,0.3521578437,18.627,
10/6/2015,3:00:00 PM,0.671,0.4509563357,17.385,
10/6/2015,4:00:00 PM,0.436,0.5996181639,16.492,
10/6/2015,5:00:00 PM,0.172,0.7413775421,15.641,
10/6/2015,6:00:00 PM,0.032,0.7986428149,14.803,
10/6/2015,7:00:00 PM,0,0.7940595773,14.014,
10/6/2015,8:00:00 PM,0,0.7159674168,13.516,
10/6/2015,9:00:00 PM,0,0.5763108471,13.084,
10/6/2015,10:00:00 PM,0,0.4258447582,12.712,
10/6/2015,11:00:00 PM,0,0.2353322444,12.411,
10/7/2015,12:00:00 AM,0,0.3580358498,12.119,
10/7/2015,1:00:00 AM,0,0.2440104347,11.73,
10/7/2015,2:00:00 AM,0,0.3142200307,11.574,
10/7/2015,3:00:00 AM,0,0.3520833693,11.449,
10/7/2015,4:00:00 AM,0,0.3774022478,11.254,
10/7/2015,5:00:00 AM,0,0.4165183093,10.911,
10/7/2015,6:00:00 AM,0.003,0.5112003195,10.609,
10/7/2015,7:00:00 AM,0.192,0.545003558,11.362,
10/7/2015,8:00:00 AM,0.518,0.4228856346,12.124,
10/7/2015,9:00:00 AM,0.995,0.2580991174,13.259,
10/7/2015,10:00:00 AM,1.71,0.1445938057,15.098,
10/7/2015,11:00:00 AM,2.09,0.05419726933,16.892,
10/7/2015,12:00:00 PM,1.927,0.04008338657,18.139,
10/7/2015,1:00:00 PM,1.654,0.06920917948,18.813,
10/7/2015,2:00:00 PM,1.446,0.1368181322,19.071,
10/7/2015,3:00:00 PM,1.245,0.254056295,19.062,
10/7/2015,4:00:00 PM,0.742,0.415540902,18.494,
10/7/2015,5:00:00 PM,0.31,0.6172028967,17.567,
10/7/2015,6:00:00 PM,0.053,0.753407426,16.042,
10/7/2015,7:00:00 PM,0,0.8006063235,14.47,
10/7/2015,8:00:00 PM,0,0.7547427104,13.701,
10/7/2015,9:00:00 PM,0,0.6051783321,12.972,
10/7/2015,10:00:00 PM,0,0.440113896,12.237,
10/7/2015,11:00:00 PM,0,0.2420124426,11.823,
10/8/2015,12:00:00 AM,0,0.3774514999,11.596,
10/8/2015,1:00:00 AM,0,0.2883458828,11.76,
10/8/2015,2:00:00 AM,0,0.3428888999,11.912,
10/8/2015,3:00:00 AM,0,0.3603223185,11.913,
10/8/2015,4:00:00 AM,0,0.3999042837,11.795,
10/8/2015,5:00:00 AM,0,0.4483419964,11.144,
10/8/2015,6:00:00 AM,0,0.54008638,11.165,
10/8/2015,7:00:00 AM,0.137,0.5829572839,12.161,
10/8/2015,8:00:00 AM,0.46,0.484708846,13.636,
10/8/2015,9:00:00 AM,0.863,0.3278153432,15.997,
10/8/2015,10:00:00 AM,1.273,0.2219719073,18.531,
10/8/2015,11:00:00 AM,1.753,0.1824158555,21.149,
10/8/2015,12:00:00 PM,1.929,0.203856912,23.513,
10/8/2015,1:00:00 PM,1.758,0.2453589247,25.211,
10/8/2015,2:00:00 PM,1.387,0.2085365621,26.166,
10/8/2015,3:00:00 PM,0.985,0.3548663798,26.454,
10/8/2015,4:00:00 PM,0.692,0.4932522665,26.328,
10/8/2015,5:00:00 PM,0.355,0.6792537073,25.401,
10/8/2015,6:00:00 PM,0.067,0.7748310117,23.038,
10/8/2015,7:00:00 PM,0,0.7861203523,21.485,
10/8/2015,8:00:00 PM,0,0.7273469033,20.892,
10/8/2015,9:00:00 PM,0,0.5838103752,20.153,
10/8/2015,10:00:00 PM,0,0.4218192853,18.957,
10/8/2015,11:00:00 PM,0,0.2755416473,17.994,
10/9/2015,12:00:00 AM,0,0.3690228963,17.145,
10/9/2015,1:00:00 AM,0,0.3022495195,16.349,
10/9/2015,2:00:00 AM,0,0.3362047634,15.698,
10/9/2015,3:00:00 AM,0,0.3526478489,15.26,
10/9/2015,4:00:00 AM,0,0.3853604013,15.015,
10/9/2015,5:00:00 AM,0,0.41702865,14.845,
10/9/2015,6:00:00 AM,0.009,0.4949106015,14.932,
10/9/2015,7:00:00 AM,0.414,0.5144953823,17.277,
10/9/2015,8:00:00 AM,1.011,0.4148063195,20.049,
10/9/2015,9:00:00 AM,1.488,0.318524755,23.557,
10/9/2015,10:00:00 AM,1.797,0.243217869,27.253,
10/9/2015,11:00:00 AM,2.008,0.238674574,29.597,
10/9/2015,12:00:00 PM,2.13,0.2887191651,30.999,
10/9/2015,1:00:00 PM,2.019,0.3454854216,31.63,
10/9/2015,2:00:00 PM,1.778,0.4570411562,31.744,
10/9/2015,3:00:00 PM,1.373,0.6059542393,31.478,
10/9/2015,4:00:00 PM,0.91,0.7749235836,30.954,
10/9/2015,5:00:00 PM,0.512,0.8986268327,29.783,
10/9/2015,6:00:00 PM,0.098,0.9439345065,26.479,
10/9/2015,7:00:00 PM,0,0.9180926699,23.432,
10/9/2015,8:00:00 PM,0,0.8363801421,22.11,
10/9/2015,9:00:00 PM,0,0.6925456966,21.331,
10/9/2015,10:00:00 PM,0,0.5294794086,20.876,
10/9/2015,11:00:00 PM,0,0.3694681674,20.119,
10/10/2015,12:00:00 AM,0,0.4544698543,19.01,
10/10/2015,1:00:00 AM,0,0.3600663686,17.792,
10/10/2015,2:00:00 AM,0,0.3957882341,16.695,
10/10/2015,3:00:00 AM,0,0.4067963331,16.026,
10/10/2015,4:00:00 AM,0,0.4136351215,15.309,
10/10/2015,5:00:00 AM,0,0.4356757964,15.001,
10/10/2015,6:00:00 AM,0.008,0.4780914819,15.061,
10/10/2015,7:00:00 AM,0.298,0.5039575649,17.019,
10/10/2015,8:00:00 AM,0.731,0.4405720841,18.989,
10/10/2015,9:00:00 AM,1.092,0.4543734654,21.715,
10/10/2015,10:00:00 AM,1.242,0.4064484119,24.045,
10/10/2015,11:00:00 AM,1.28,0.3395764715,24.639,
10/10/2015,12:00:00 PM,1.18,0.4445969589,24.596,
10/10/2015,1:00:00 PM,1.042,0.420601514,24.37,
10/10/2015,2:00:00 PM,0.789,0.3787705853,23.948,
10/10/2015,3:00:00 PM,0.648,0.4478076929,23.793,
10/10/2015,4:00:00 PM,0.831,0.5447095021,24.344,
10/10/2015,5:00:00 PM,0.559,0.7078598439,24.184,
10/10/2015,6:00:00 PM,0.108,0.7889409438,22.399,
10/10/2015,7:00:00 PM,0,0.7916427984,20.428,
10/10/2015,8:00:00 PM,0,0.7260712627,19.563,
10/10/2015,9:00:00 PM,0,0.5986672199,19.014,
10/10/2015,10:00:00 PM,0,0.4502777152,18.481,
10/10/2015,11:00:00 PM,0,0.3130981949,18.005,
10/11/2015,12:00:00 AM,0,0.4451195837,16.867,
10/11/2015,1:00:00 AM,0,0.317842226,15.699,
10/11/2015,2:00:00 AM,0,0.3681249358,14.826,
10/11/2015,3:00:00 AM,0,0.3725809893,14.018,
10/11/2015,4:00:00 AM,0,0.3708807797,13.271,
10/11/2015,5:00:00 AM,0,0.4054235532,12.658,
10/11/2015,6:00:00 AM,0.012,0.4547973311,12.399,
10/11/2015,7:00:00 AM,0.412,0.5134959082,13.967,
10/11/2015,8:00:00 AM,0.941,0.53204527,15.524,
10/11/2015,9:00:00 AM,1.551,0.5090520263,17.307,
10/11/2015,10:00:00 AM,2.022,0.4221525717,18.864,
10/11/2015,11:00:00 AM,2.31,0.3070284589,19.994,
10/11/2015,12:00:00 PM,2.459,0.2411168897,20.675,
10/11/2015,1:00:00 PM,2.453,0.1737328674,20.97,
10/11/2015,2:00:00 PM,2.281,0.1815173141,20.982,
10/11/2015,3:00:00 PM,1.92,0.2634802683,20.706,
10/11/2015,4:00:00 PM,1.423,0.4231819606,19.956,
10/11/2015,5:00:00 PM,0.774,0.6190137312,18.597,
10/11/2015,6:00:00 PM,0.101,0.7470806848,16.571,
10/11/2015,7:00:00 PM,0,0.7735919588,14.47,
10/11/2015,8:00:00 PM,0,0.7214998572,13.488,
10/11/2015,9:00:00 PM,0,0.5546671907,12.794,
10/11/2015,10:00:00 PM,0,0.3742508593,12.195,
10/11/2015,11:00:00 PM,0,0.2293850855,11.649,
10/12/2015,12:00:00 AM,0,0.3682949136,11.185,
10/12/2015,1:00:00 AM,0,0.256769676,10.852,
10/12/2015,2:00:00 AM,0,0.3137217835,10.559,
10/12/2015,3:00:00 AM,0,0.3314997423,10.294,
10/12/2015,4:00:00 AM,0,0.3685673349,10.076,
10/12/2015,5:00:00 AM,0,0.3980800046,9.929,
10/12/2015,6:00:00 AM,0.012,0.5459559659,10.027,
10/12/2015,7:00:00 AM,0.436,0.5919947272,11.761,
10/12/2015,8:00:00 AM,1.117,0.4222662295,13.21,
10/12/2015,9:00:00 AM,1.744,0.2831074574,14.723,
10/12/2015,10:00:00 AM,2.197,0.1995118587,16.346,
10/12/2015,11:00:00 AM,2.492,0.167663867,17.698,
10/12/2015,12:00:00 PM,2.608,0.1505145892,18.617,
10/12/2015,1:00:00 PM,2.561,0.1489107189,19.154,
10/12/2015,2:00:00 PM,2.358,0.1589579564,19.339,
10/12/2015,3:00:00 PM,1.993,0.2806326076,19.082,
10/12/2015,4:00:00 PM,1.46,0.4513668298,18.363,
10/12/2015,5:00:00 PM,0.787,0.6441441357,17.165,
10/12/2015,6:00:00 PM,0.098,0.7418718498,15.53,
10/12/2015,7:00:00 PM,0,0.7731209638,13.534,
10/12/2015,8:00:00 PM,0,0.7206437305,12.621,
10/12/2015,9:00:00 PM,0,0.5797420939,11.937,
10/12/2015,10:00:00 PM,0,0.3945463612,11.386,
10/12/2015,11:00:00 PM,0,0.2299987466,10.899,
10/13/2015,12:00:00 AM,0,0.3453498432,10.482,
10/13/2015,1:00:00 AM,0,0.2524129403,10.066,
10/13/2015,2:00:00 AM,0,0.3060387835,9.681,
10/13/2015,3:00:00 AM,0,0.3210546604,9.348,
10/13/2015,4:00:00 AM,0,0.3761400965,9.018,
10/13/2015,5:00:00 AM,0,0.410993717,8.662,
10/13/2015,6:00:00 AM,0.013,0.552415686,8.565,
10/13/2015,7:00:00 AM,0.505,0.5751520423,10.633,
10/13/2015,8:00:00 AM,1.216,0.3716185933,12.731,
10/13/2015,9:00:00 AM,1.825,0.2339618671,15.126,
10/13/2015,10:00:00 AM,2.267,0.1177730633,16.965,
10/13/2015,11:00:00 AM,2.535,0.02706350284,18.583,
10/13/2015,12:00:00 PM,2.635,0.01119001546,19.981,
10/13/2015,1:00:00 PM,2.58,0.02774240817,21.069,
10/13/2015,2:00:00 PM,2.372,0.08146472316,21.757,
10/13/2015,3:00:00 PM,2.004,0.1962622954,21.92,
10/13/2015,4:00:00 PM,1.47,0.3796295358,21.471,
10/13/2015,5:00:00 PM,0.797,0.5916345305,20.408,
10/13/2015,6:00:00 PM,0.092,0.7380707933,18.024,
10/13/2015,7:00:00 PM,0,0.7777123133,14.977,
10/13/2015,8:00:00 PM,0,0.7462513866,13.61,
10/13/2015,9:00:00 PM,0,0.591126471,12.633,
10/13/2015,10:00:00 PM,0,0.4051071234,11.81,
10/13/2015,11:00:00 PM,0,0.230028872,11.141,
10/14/2015,12:00:00 AM,0,0.348365709,10.681,
10/14/2015,1:00:00 AM,0,0.270185144,10.264,
10/14/2015,2:00:00 AM,0,0.3246154631,9.807,
10/14/2015,3:00:00 AM,0,0.3650080828,9.391,
10/14/2015,4:00:00 AM,0,0.3716391702,9.016,
10/14/2015,5:00:00 AM,0,0.4153604916,8.665,
10/14/2015,6:00:00 AM,0.013,0.5611132024,8.654,
10/14/2015,7:00:00 AM,0.515,0.5665837078,11.042,
10/14/2015,8:00:00 AM,1.227,0.3562539208,14.173,
10/14/2015,9:00:00 AM,1.813,0.1922138368,18.794,
10/14/2015,10:00:00 AM,2.212,0.0959694123,22.768,
10/14/2015,11:00:00 AM,2.46,0.04763105461,24.737,
10/14/2015,12:00:00 PM,2.55,0.0568857091,26.071,
10/14/2015,1:00:00 PM,2.49,0.09005657964,26.969,
10/14/2015,2:00:00 PM,2.284,0.1582094029,27.534,
10/14/2015,3:00:00 PM,1.907,0.3000742862,27.798,
10/14/2015,4:00:00 PM,1.298,0.4806749578,27.676,
10/14/2015,5:00:00 PM,0.57,0.6822738421,26.752,
10/14/2015,6:00:00 PM,0.105,0.7711549052,24.83,
10/14/2015,7:00:00 PM,0,0.7734993447,23.81,
10/14/2015,8:00:00 PM,0,0.7211981824,22.659,
10/14/2015,9:00:00 PM,0,0.5838536505,19.919,
10/14/2015,10:00:00 PM,0,0.4117008107,18.367,
10/14/2015,11:00:00 PM,0,0.2780398074,18.484,
10/15/2015,12:00:00 AM,0,0.3807960029,18.319,
10/15/2015,1:00:00 AM,0,0.2837811316,17.75,
10/15/2015,2:00:00 AM,0,0.3766522107,17.237,
10/15/2015,3:00:00 AM,0,0.4169043303,16.761,
10/15/2015,4:00:00 AM,0,0.4370423443,16.637,
10/15/2015,5:00:00 AM,0,0.4599517324,16.718,
10/15/2015,6:00:00 AM,0.015,0.5648697984,17.086,
10/15/2015,7:00:00 AM,0.391,0.6089017474,19.07,
10/15/2015,8:00:00 AM,1.031,0.4677602286,21.707,
10/15/2015,9:00:00 AM,1.654,0.3658456873,25.303,
10/15/2015,10:00:00 AM,2.059,0.2958344172,28.735,
10/15/2015,11:00:00 AM,2.295,0.2712627744,30.507,
10/15/2015,12:00:00 PM,2.214,0.3291897393,31.391,
10/15/2015,1:00:00 PM,2.029,0.4034815727,31.545,
10/15/2015,2:00:00 PM,1.767,0.4901744978,31.457,
10/15/2015,3:00:00 PM,1.421,0.7158333567,31.199,
10/15/2015,4:00:00 PM,1.034,0.9528431197,30.637,
10/15/2015,5:00:00 PM,0.623,1.076260715,29.969,
10/15/2015,6:00:00 PM,0.105,1.043754575,27.096,
10/15/2015,7:00:00 PM,0,0.9691794878,24.894,
10/15/2015,8:00:00 PM,0,0.8646464793,22.503,
10/15/2015,9:00:00 PM,0,0.7017778039,20.249,
10/15/2015,10:00:00 PM,0,0.5250070918,18.658,
10/15/2015,11:00:00 PM,0,0.363196904,18.088,
10/16/2015,12:00:00 AM,0,0.4585218549,18.134,
10/16/2015,1:00:00 AM,0,0.3489857222,17.843,
10/16/2015,2:00:00 AM,0,0.4019699969,17.383,
10/16/2015,3:00:00 AM,0,0.4218407923,17.154,
10/16/2015,4:00:00 AM,0,0.4194453656,17.185,
10/16/2015,5:00:00 AM,0,0.4433955104,16.992,
10/16/2015,6:00:00 AM,0.007,0.5667577773,16.951,
10/16/2015,7:00:00 AM,0.38,0.603203322,17.887,
10/16/2015,8:00:00 AM,0.978,0.4664726544,19.217,
10/16/2015,9:00:00 AM,1.441,0.4297747563,20.468,
10/16/2015,10:00:00 AM,1.755,0.4051595583,21.638,
10/16/2015,11:00:00 AM,2.029,0.3923104102,22.779,
10/16/2015,12:00:00 PM,1.941,0.3758711837,23.301,
10/16/2015,1:00:00 PM,1.657,0.3874130624,23.177,
10/16/2015,2:00:00 PM,1.257,0.4583292431,22.692,
10/16/2015,3:00:00 PM,0.751,0.5491027016,21.953,
10/16/2015,4:00:00 PM,0.395,0.6271838906,20.996,
10/16/2015,5:00:00 PM,0.299,0.6913001208,20.31,
10/16/2015,6:00:00 PM,0.106,0.729967269,19.456,
10/16/2015,7:00:00 PM,0,0.7092781506,17.629,
10/16/2015,8:00:00 PM,0,0.6652020655,16.703,
10/16/2015,9:00:00 PM,0,0.5516330428,16.321,
10/16/2015,10:00:00 PM,0,0.4035216986,15.829,
10/16/2015,11:00:00 PM,0,0.2628815368,15.476,
10/17/2015,12:00:00 AM,0,0.3508773199,15.156,
10/17/2015,1:00:00 AM,0,0.2445424322,15.034,
10/17/2015,2:00:00 AM,0,0.332411368,14.904,
10/17/2015,3:00:00 AM,0,0.3538566538,14.639,
10/17/2015,4:00:00 AM,0,0.3705691166,14.405,
10/17/2015,5:00:00 AM,0,0.396085588,14.211,
10/17/2015,6:00:00 AM,0.008,0.4696239005,14.098,
10/17/2015,7:00:00 AM,0.346,0.4871507344,14.614,
10/17/2015,8:00:00 AM,0.941,0.3979426638,15.802,
10/17/2015,9:00:00 AM,1.646,0.2599135062,17.611,
10/17/2015,10:00:00 AM,2.177,0.1443272868,19.542,
10/17/2015,11:00:00 AM,2.47,0.06020021187,21.265,
10/17/2015,12:00:00 PM,2.583,0.04366152636,22.702,
10/17/2015,1:00:00 PM,2.536,0.07684727816,23.7,
10/17/2015,2:00:00 PM,2.337,0.1291415708,24.125,
10/17/2015,3:00:00 PM,1.977,0.229559534,23.992,
10/17/2015,4:00:00 PM,1.454,0.3822104729,23.375,
10/17/2015,5:00:00 PM,0.792,0.5588249354,22.282,
10/17/2015,6:00:00 PM,0.084,0.6733256888,20.144,
10/17/2015,7:00:00 PM,0,0.6941853422,17.078,
10/17/2015,8:00:00 PM,0,0.6699048722,15.505,
10/17/2015,9:00:00 PM,0,0.5550865385,14.327,
10/17/2015,10:00:00 PM,0,0.4073704826,13.413,
10/17/2015,11:00:00 PM,0,0.2460487904,12.707,
10/18/2015,12:00:00 AM,0,0.3529632657,12.104,
10/18/2015,1:00:00 AM,0,0.3171348275,11.675,
10/18/2015,2:00:00 AM,0,0.3793009605,11.486,
10/18/2015,3:00:00 AM,0,0.3336424836,11.265,
10/18/2015,4:00:00 AM,0,0.3485650195,11.03,
10/18/2015,5:00:00 AM,0,0.3738519398,10.817,
10/18/2015,6:00:00 AM,0.019,0.4292267096,10.933,
10/18/2015,7:00:00 AM,0.513,0.4217977424,12.645,
10/18/2015,8:00:00 AM,1.195,0.3222785385,15.474,
10/18/2015,9:00:00 AM,1.778,0.1951834761,18.869,
10/18/2015,10:00:00 AM,2.195,0.1142398075,22.008,
10/18/2015,11:00:00 AM,2.446,0.06534170475,24.316,
10/18/2015,12:00:00 PM,2.54,0.07513302943,26.102,
10/18/2015,1:00:00 PM,2.485,0.1111615992,27.477,
10/18/2015,2:00:00 PM,2.285,0.1831978076,28.173,
10/18/2015,3:00:00 PM,1.932,0.3061956447,28.221,
10/18/2015,4:00:00 PM,1.419,0.4973877896,27.838,
10/18/2015,5:00:00 PM,0.773,0.6979661153,26.972,
10/18/2015,6:00:00 PM,0.128,0.79851128,24.376,
10/18/2015,7:00:00 PM,0,0.8089921929,21.038,
10/18/2015,8:00:00 PM,0,0.7466907255,19.4,
10/18/2015,9:00:00 PM,0,0.6032985306,18.341,
10/18/2015,10:00:00 PM,0,0.4391223418,17.742,
10/18/2015,11:00:00 PM,0,0.3208723241,17.504,
10/19/2015,12:00:00 AM,0,0.3838259834,17.415,
10/19/2015,1:00:00 AM,0,0.3132981792,17.121,
10/19/2015,2:00:00 AM,0,0.3722929968,16.757,
10/19/2015,3:00:00 AM,0,0.3823072592,16.402,
10/19/2015,4:00:00 AM,0,0.3888661089,16.182,
10/19/2015,5:00:00 AM,0,0.4113520152,16.123,
10/19/2015,6:00:00 AM,0.019,0.5159385583,16.315,
10/19/2015,7:00:00 AM,0.505,0.5318982804,18.526,
10/19/2015,8:00:00 AM,1.157,0.3928915025,21.507,
10/19/2015,9:00:00 AM,1.703,0.3212141435,25.315,
10/19/2015,10:00:00 AM,2.049,0.2948018628,28.355,
10/19/2015,11:00:00 AM,2.073,0.3046805207,30.248,
10/19/2015,12:00:00 PM,1.869,0.456201803,30.942,
10/19/2015,1:00:00 PM,1.764,0.3717765704,31.05,
10/19/2015,2:00:00 PM,1.102,0.4475667232,29.408,
10/19/2015,3:00:00 PM,0.623,0.627664574,26.79,
10/19/2015,4:00:00 PM,0.385,0.7669109592,24.839,
10/19/2015,5:00:00 PM,0.165,0.8535965676,23.7,
10/19/2015,6:00:00 PM,0.033,0.8895198923,22.894,
10/19/2015,7:00:00 PM,0,0.8660570307,22.204,
10/19/2015,8:00:00 PM,0,0.7932380083,21.716,
10/19/2015,9:00:00 PM,0,0.630072587,21.254,
10/19/2015,10:00:00 PM,0,0.44552113,21.215,
10/19/2015,11:00:00 PM,0,0.3015595214,21.118,
10/20/2015,12:00:00 AM,0,0.4092957626,21.107,
10/20/2015,1:00:00 AM,0,0.3347487346,21.205,
10/20/2015,2:00:00 AM,0,0.403476152,21.379,
10/20/2015,3:00:00 AM,0,0.4022174436,21.4,
10/20/2015,4:00:00 AM,0,0.4372419545,21.414,
10/20/2015,5:00:00 AM,0,0.4621921715,21.068,
10/20/2015,6:00:00 AM,0.004,0.5701974518,20.593,
10/20/2015,7:00:00 AM,0.202,0.6214841995,20.926,
10/20/2015,8:00:00 AM,0.746,0.4898137351,21.282,
10/20/2015,9:00:00 AM,1.421,0.4532723119,21.506,
10/20/2015,10:00:00 AM,1.537,0.4349600867,21.606,
10/20/2015,11:00:00 AM,1.52,0.4053426091,21.787,
10/20/2015,12:00:00 PM,1.459,0.431849733,21.862,
10/20/2015,1:00:00 PM,1.739,0.4254502674,22.465,
10/20/2015,2:00:00 PM,2.068,0.270851754,23.278,
10/20/2015,3:00:00 PM,1.874,0.3236771339,23.388,
10/20/2015,4:00:00 PM,1.395,0.5128040363,22.795,
10/20/2015,5:00:00 PM,0.724,0.6685764451,21.705,
10/20/2015,6:00:00 PM,0.153,0.7452921846,19.922,
10/20/2015,7:00:00 PM,0,0.7520441847,17.837,
10/20/2015,8:00:00 PM,0,0.6870937049,16.471,
10/20/2015,9:00:00 PM,0,0.5582838786,15.806,
10/20/2015,10:00:00 PM,0,0.402465169,15.504,
10/20/2015,11:00:00 PM,0,0.2468095241,15.354,
10/21/2015,12:00:00 AM,0,0.3509441914,15.174,
10/21/2015,1:00:00 AM,0,0.2421654275,14.969,
10/21/2015,2:00:00 AM,0,0.3408654242,14.786,
10/21/2015,3:00:00 AM,0,0.3603006493,14.628,
10/21/2015,4:00:00 AM,0,0.3796046317,14.533,
10/21/2015,5:00:00 AM,0,0.4271222329,14.437,
10/21/2015,6:00:00 AM,0.019,0.5506080393,14.419,
10/21/2015,7:00:00 AM,0.261,0.6462538945,14.807,
10/21/2015,8:00:00 AM,0.675,0.5219075375,15.434,
10/21/2015,9:00:00 AM,1.112,0.4452740969,16.381,
10/21/2015,10:00:00 AM,1.537,0.4238044816,17.424,
10/21/2015,11:00:00 AM,1.616,0.3538575467,17.984,
10/21/2015,12:00:00 PM,1.646,0.2864953683,18.225,
10/21/2015,1:00:00 PM,1.925,0.2243178552,18.535,
10/21/2015,2:00:00 PM,2.007,0.2221729863,18.766,
10/21/2015,3:00:00 PM,1.87,0.2806635404,18.647,
10/21/2015,4:00:00 PM,1.406,0.4323665446,18.037,
10/21/2015,5:00:00 PM,0.787,0.6207077671,17.035,
10/21/2015,6:00:00 PM,0.158,0.728456352,15.67,
10/21/2015,7:00:00 PM,0,0.7637803742,14.154,
10/21/2015,8:00:00 PM,0,0.7200019131,13.503,
10/21/2015,9:00:00 PM,0,0.5643347369,13.099,
10/21/2015,10:00:00 PM,0,0.3735667586,12.657,
10/21/2015,11:00:00 PM,0,0.2229753271,12.464,
10/22/2015,12:00:00 AM,0,0.3439459398,12.175,
10/22/2015,1:00:00 AM,0,0.2589719509,12.075,
10/22/2015,2:00:00 AM,0,0.301612677,11.908,
10/22/2015,3:00:00 AM,0,0.3073207772,11.672,
10/22/2015,4:00:00 AM,0,0.3674195994,11.232,
10/22/2015,5:00:00 AM,0,0.4075410102,10.36,
10/22/2015,6:00:00 AM,0.04,0.5289956328,10.243,
10/22/2015,7:00:00 AM,0.529,0.5907633218,11.9,
10/22/2015,8:00:00 AM,1.197,0.4128923132,13.189,
10/22/2015,9:00:00 AM,1.809,0.2666115357,14.756,
10/22/2015,10:00:00 AM,2.229,0.1323543,16.401,
10/22/2015,11:00:00 AM,2.486,0.03190289976,17.84,
10/22/2015,12:00:00 PM,2.581,0.02849351163,18.904,
10/22/2015,1:00:00 PM,2.525,0.04247444889,19.46,
10/22/2015,2:00:00 PM,2.315,0.08530036716,19.62,
10/22/2015,3:00:00 PM,1.944,0.1979352838,19.398,
10/22/2015,4:00:00 PM,1.447,0.3748965047,18.773,
10/22/2015,5:00:00 PM,0.788,0.5673090712,17.601,
10/22/2015,6:00:00 PM,0.154,0.6972518929,15.919,
10/22/2015,7:00:00 PM,0,0.7476338636,13.715,
10/22/2015,8:00:00 PM,0,0.7051172317,12.492,
10/22/2015,9:00:00 PM,0,0.5685518097,11.592,
10/22/2015,10:00:00 PM,0,0.4026989097,10.897,
10/22/2015,11:00:00 PM,0,0.2097176541,10.377,
10/23/2015,12:00:00 AM,0,0.3391929881,9.931,
10/23/2015,1:00:00 AM,0,0.2535574335,9.535,
10/23/2015,2:00:00 AM,0,0.2935545185,9.175,
10/23/2015,3:00:00 AM,0,0.3288578783,8.836,
10/23/2015,4:00:00 AM,0,0.386325076,8.511,
10/23/2015,5:00:00 AM,0,0.4114651776,8.255,
10/23/2015,6:00:00 AM,0.041,0.5359803408,8.493,
10/23/2015,7:00:00 AM,0.502,0.5336174904,10.242,
10/23/2015,8:00:00 AM,1.173,0.3492670592,12.57,
10/23/2015,9:00:00 AM,1.754,0.1981484539,15.075,
10/23/2015,10:00:00 AM,2.178,0.1026670678,17.54,
10/23/2015,11:00:00 AM,2.454,0.01641546682,19.711,
10/23/2015,12:00:00 PM,2.55,0.01747794473,21.447,
10/23/2015,1:00:00 PM,2.482,0.04732264502,22.702,
10/23/2015,2:00:00 PM,2.273,0.1054442663,23.489,
10/23/2015,3:00:00 PM,1.893,0.2173943888,23.589,
10/23/2015,4:00:00 PM,1.387,0.3736262069,23.205,
10/23/2015,5:00:00 PM,0.772,0.5426731762,22.436,
10/23/2015,6:00:00 PM,0.153,0.6679448796,20.592,
10/23/2015,7:00:00 PM,0,0.7140223501,17.549,
10/23/2015,8:00:00 PM,0,0.6976469088,16.38,
10/23/2015,9:00:00 PM,0,0.5764562676,15.512,
10/23/2015,10:00:00 PM,0,0.4182745392,14.671,
10/23/2015,11:00:00 PM,0,0.276421088,14.27,
10/24/2015,12:00:00 AM,0,0.3789261908,14.14,
10/24/2015,1:00:00 AM,0,0.314995497,14.088,
10/24/2015,2:00:00 AM,0,0.3552997333,13.778,
10/24/2015,3:00:00 AM,0,0.3874350672,13.547,
10/24/2015,4:00:00 AM,0,0.374817339,13.4,
10/24/2015,5:00:00 AM,0,0.4021370556,13.158,
10/24/2015,6:00:00 AM,0.043,0.4656013169,13.45,
10/24/2015,7:00:00 AM,0.517,0.4822434702,15.739,
10/24/2015,8:00:00 AM,1.054,0.4437576626,18.864,
10/24/2015,9:00:00 AM,1.379,0.3569303084,22.548,
10/24/2015,10:00:00 AM,1.617,0.3108252885,25.472,
10/24/2015,11:00:00 AM,2.052,0.2772759936,27.639,
10/24/2015,12:00:00 PM,2.366,0.2391823684,29.349,
10/24/2015,1:00:00 PM,2.134,0.2184047897,30.146,
10/24/2015,2:00:00 PM,1.764,0.3835764177,30.281,
10/24/2015,3:00:00 PM,1.018,0.4954042813,29.766,
10/24/2015,4:00:00 PM,0.524,0.6312343295,28.932,
10/24/2015,5:00:00 PM,0.281,0.762529291,27.657,
10/24/2015,6:00:00 PM,0.075,0.8211427195,25.87,
10/24/2015,7:00:00 PM,0,0.80899881,23.935,
10/24/2015,8:00:00 PM,0,0.7555999729,23.464,
10/24/2015,9:00:00 PM,0,0.640237989,22.929,
10/24/2015,10:00:00 PM,0,0.5074078777,22.252,
